"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"18.11.2013","Mon","0.05286","0.06357","0.09286","0.13357","0.16857","0.25000","0.43429"
"15.11.2013","Fri","0.05000","0.06429","0.09429","0.13357","0.16857","0.25000","0.43429"
"14.11.2013","Thu","0.05000","0.06429","0.09286","0.13357","0.16857","0.25143","0.43286"
"13.11.2013","Wed","0.05000","0.06286","0.09286","0.13286","0.16929","0.25571","0.43857"
"12.11.2013","Tue","0.05000","0.06286","0.09214","0.13286","0.16929","0.25571","0.43929"
"11.11.2013","Mon","0.05000","0.06357","0.09357","0.13357","0.17000","0.25571","0.43929"
"08.11.2013","Fri","0.04857","0.06357","0.09286","0.13286","0.17071","0.25571","0.43714"
"07.11.2013","Thu","0.05000","0.06571","0.09429","0.13429","0.17714","0.27429","0.47000"
"06.11.2013","Wed","0.05000","0.06786","0.09500","0.13429","0.17857","0.27500","0.47571"
"05.11.2013","Tue","0.05000","0.06643","0.09571","0.13429","0.17857","0.27500","0.47571"
"04.11.2013","Mon","0.05143","0.06714","0.09571","0.13357","0.17500","0.27357","0.47143"
"01.11.2013","Fri","0.05000","0.06500","0.09500","0.13214","0.17357","0.27429","0.47143"
"31.10.2013","Thu","0.15214","0.06500","0.09643","0.13571","0.17571","0.28714","0.48600"
"30.10.2013","Wed","0.05286","0.06357","0.09500","0.13429","0.17571","0.28857","0.49214"
"29.10.2013","Tue","0.04786","0.06286","0.09286","0.13286","0.18143","0.28714","0.49671"
"28.10.2013","Mon","0.04643","0.06429","0.09286","0.13071","0.17571","0.29071","0.49857"
"25.10.2013","Fri","0.04786","0.06286","0.09286","0.12857","0.17357","0.28857","0.49357"
"24.10.2013","Thu","0.04571","0.06143","0.08857","0.12357","0.17071","0.28286","0.48643"
"23.10.2013","Wed","0.04571","0.05857","0.08571","0.11929","0.16786","0.27786","0.47886"
"22.10.2013","Tue","0.04571","0.05857","0.08571","0.11786","0.16643","0.27786","0.48143"
"21.10.2013","Mon","0.04571","0.05714","0.08500","0.11786","0.16643","0.27500","0.48143"
"18.10.2013","Fri","0.04571","0.05714","0.08500","0.11643","0.16500","0.27214","0.47571"
"17.10.2013","Thu","0.04571","0.05714","0.08500","0.11643","0.16571","0.27071","0.47929"
"16.10.2013","Wed","0.04571","0.05714","0.08500","0.11643","0.16571","0.27071","0.48429"
"15.10.2013","Tue","0.04571","0.05714","0.08500","0.11643","0.16429","0.26786","0.47857"
"14.10.2013","Mon","0.04429","0.05714","0.08500","0.11643","0.16500","0.26929","0.48143"
"11.10.2013","Fri","0.04571","0.05714","0.08429","0.11500","0.16286","0.26786","0.48000"
"10.10.2013","Thu","0.04571","0.05714","0.08429","0.11571","0.16143","0.26786","0.48071"
"09.10.2013","Wed","0.04429","0.05714","0.08500","0.11571","0.16143","0.26786","0.47714"
"08.10.2013","Tue","0.04429","0.05714","0.08500","0.11500","0.16071","0.26500","0.47429"
"07.10.2013","Mon","0.04571","0.05714","0.08429","0.11429","0.16000","0.26214","0.46786"
"04.10.2013","Fri","0.04571","0.05571","0.08429","0.11429","0.15929","0.26143","0.46714"
"03.10.2013","Thu","0.04571","0.05857","0.08429","0.11429","0.15929","0.26071","0.46714"
"02.10.2013","Wed","0.04571","0.05857","0.08571","0.11429","0.15929","0.26000","0.46643"
"01.10.2013","Tue","0.04571","0.05857","0.08571","0.11500","0.15929","0.26286","0.47000"
"30.09.2013","Mon","0.08143","0.05857","0.08571","0.11500","0.15929","0.26143","0.46929"
"27.09.2013","Fri","0.04286","0.05857","0.08571","0.11429","0.15929","0.26143","0.47071"
"26.09.2013","Thu","0.04143","0.05929","0.08857","0.11429","0.15929","0.26429","0.47071"
"25.09.2013","Wed","0.04143","0.05643","0.08571","0.11429","0.15714","0.26143","0.47071"
"24.09.2013","Tue","0.04143","0.05643","0.08571","0.11429","0.15500","0.25857","0.46500"
"23.09.2013","Mon","0.04000","0.05643","0.08571","0.11429","0.15500","0.25929","0.46857"
"20.09.2013","Fri","0.04000","0.05643","0.08571","0.11286","0.15429","0.25643","0.46500"
"19.09.2013","Thu","0.04000","0.05286","0.08571","0.11286","0.15429","0.25786","0.46500"
"18.09.2013","Wed","0.04071","0.05286","0.08571","0.11357","0.15429","0.26286","0.47786"
"17.09.2013","Tue","0.04286","0.05143","0.08500","0.11357","0.15429","0.26286","0.47786"
"16.09.2013","Mon","0.04286","0.05143","0.08500","0.11357","0.15429","0.26286","0.47500"
"13.09.2013","Fri","0.04286","0.05143","0.08500","0.11357","0.15214","0.26429","0.48071"
"12.09.2013","Thu","0.04286","0.05143","0.08500","0.11357","0.15286","0.26571","0.48000"
"11.09.2013","Wed","0.04286","0.05143","0.08500","0.11429","0.15500","0.27000","0.48357"
"10.09.2013","Tue","0.04357","0.05143","0.08500","0.11500","0.15571","0.27000","0.48500"
"09.09.2013","Mon","0.04357","0.05286","0.08571","0.11500","0.15571","0.27143","0.48286"
"06.09.2013","Fri","0.04357","0.05286","0.08500","0.11500","0.15643","0.27214","0.48714"
"05.09.2013","Thu","0.04357","0.05286","0.08500","0.11500","0.15643","0.27286","0.49143"
"04.09.2013","Wed","0.04500","0.05286","0.08500","0.11500","0.15643","0.27214","0.48857"
"03.09.2013","Tue","0.04500","0.05286","0.08500","0.11500","0.15643","0.27286","0.48500"
"02.09.2013","Mon","0.04500","0.05286","0.08500","0.11357","0.15643","0.27429","0.48500"
"30.08.2013","Fri","0.05429","0.05286","0.08357","0.11214","0.15357","0.27071","0.47857"
"29.08.2013","Thu","0.04071","0.05286","0.08357","0.11286","0.15357","0.27143","0.48000"
"28.08.2013","Wed","0.04071","0.05357","0.08214","0.11214","0.15143","0.27000","0.47929"
"27.08.2013","Tue","0.04071","0.05357","0.08214","0.11071","0.15143","0.27000","0.48429"
"23.08.2013","Fri","0.04071","0.05357","0.08214","0.11071","0.15143","0.27071","0.49214"
"22.08.2013","Thu","0.04071","0.05357","0.08214","0.11071","0.15143","0.26857","0.48643"
"21.08.2013","Wed","0.04071","0.05286","0.08286","0.11071","0.15143","0.26571","0.47786"
"20.08.2013","Tue","0.04071","0.05286","0.08214","0.11071","0.15143","0.26571","0.47857"
"19.08.2013","Mon","0.04071","0.05286","0.08357","0.11071","0.15143","0.26571","0.47857"
"16.08.2013","Fri","0.04071","0.05286","0.08000","0.11071","0.15143","0.26500","0.47786"
"15.08.2013","Thu","0.04071","0.05286","0.08000","0.11071","0.15143","0.26500","0.47786"
"14.08.2013","Wed","0.04143","0.05286","0.07929","0.11071","0.15143","0.26500","0.47714"
"13.08.2013","Tue","0.04071","0.05286","0.07929","0.11071","0.15071","0.26214","0.47214"
"12.08.2013","Mon","0.04071","0.05286","0.07786","0.11071","0.15071","0.26214","0.46643"
"09.08.2013","Fri","0.04071","0.05286","0.08000","0.11429","0.15214","0.26214","0.46786"
"08.08.2013","Thu","0.04071","0.05286","0.08000","0.11429","0.15214","0.26214","0.46714"
"07.08.2013","Wed","0.04214","0.05286","0.08000","0.11429","0.15214","0.26214","0.46571"
"06.08.2013","Tue","0.04500","0.05571","0.08000","0.11429","0.15214","0.26429","0.46929"
"05.08.2013","Mon","0.04357","0.05571","0.08000","0.11429","0.15286","0.26357","0.47143"
"02.08.2013","Fri","0.04357","0.05571","0.08000","0.11429","0.15357","0.26429","0.47500"
"01.08.2013","Thu","0.04714","0.05571","0.08000","0.11357","0.15286","0.25786","0.46643"
"31.07.2013","Wed","0.05714","0.05429","0.08000","0.11357","0.15214","0.25500","0.46643"
"30.07.2013","Tue","0.04357","0.05429","0.08000","0.11357","0.15214","0.25714","0.46714"
"29.07.2013","Mon","0.04500","0.05429","0.08143","0.10857","0.15214","0.25571","0.46429"
"26.07.2013","Fri","0.04500","0.05286","0.08143","0.10857","0.14786","0.25214","0.46571"
"25.07.2013","Thu","0.04500","0.05571","0.08286","0.11143","0.15071","0.26143","0.46786"
"24.07.2013","Wed","0.04500","0.05571","0.08286","0.11286","0.15214","0.26357","0.47143"
"23.07.2013","Tue","0.04357","0.05643","0.08071","0.11071","0.14929","0.25786","0.46429"
"22.07.2013","Mon","0.04000","0.05286","0.07714","0.10643","0.14500","0.25143","0.45429"
"19.07.2013","Fri","0.03857","0.04929","0.07357","0.10429","0.14214","0.24571","0.44643"
"18.07.2013","Thu","0.03857","0.04929","0.07357","0.10357","0.14143","0.24571","0.44571"
"17.07.2013","Wed","0.04000","0.04929","0.07357","0.10429","0.14143","0.24714","0.45286"
"16.07.2013","Tue","0.04000","0.05071","0.07357","0.10429","0.14214","0.24714","0.45286"
"15.07.2013","Mon","0.04143","0.05071","0.07357","0.10357","0.14214","0.24786","0.45286"
"12.07.2013","Fri","0.04143","0.05071","0.07357","0.10357","0.14214","0.24643","0.45000"
"11.07.2013","Thu","0.04143","0.05071","0.07357","0.10357","0.14214","0.24571","0.45000"
"10.07.2013","Wed","0.04143","0.05071","0.07357","0.10286","0.14071","0.24286","0.44643"
"09.07.2013","Tue","0.04000","0.04929","0.07357","0.10286","0.14071","0.24286","0.44714"
"08.07.2013","Mon","0.04000","0.04929","0.07357","0.10286","0.14071","0.24286","0.44714"
"05.07.2013","Fri","0.04000","0.04857","0.07357","0.10357","0.14143","0.24714","0.45143"
"04.07.2013","Thu","0.04286","0.05143","0.07500","0.11000","0.14857","0.26143","0.47286"
"03.07.2013","Wed","0.03929","0.04857","0.07071","0.11071","0.14857","0.26286","0.47286"
"02.07.2013","Tue","0.04000","0.04571","0.07071","0.11071","0.14857","0.26214","0.47214"
"01.07.2013","Mon","0.04000","0.04571","0.07000","0.11071","0.14857","0.26357","0.47429"
"28.06.2013","Fri","0.12429","0.04857","0.07000","0.11000","0.14714","0.25929","0.46929"
"27.06.2013","Thu","0.04000","0.04857","0.07143","0.11000","0.14714","0.25857","0.46857"
"26.06.2013","Wed","0.03429","0.04643","0.07643","0.10929","0.14714","0.26643","0.47571"
"25.06.2013","Tue","0.03429","0.04571","0.06929","0.10857","0.14643","0.26643","0.48786"
"24.06.2013","Mon","0.03286","0.04500","0.06929","0.10786","0.14214","0.26214","0.47643"
"21.06.2013","Fri","0.03143","0.04357","0.06857","0.10286","0.13786","0.24857","0.46000"
"20.06.2013","Thu","0.03143","0.04286","0.06857","0.10143","0.13429","0.24429","0.45357"
"19.06.2013","Wed","0.03071","0.03971","0.06786","0.10071","0.13286","0.23714","0.43857"
"18.06.2013","Tue","0.02929","0.03829","0.06643","0.09857","0.13071","0.23214","0.43286"
"17.06.2013","Mon","0.02857","0.03829","0.06571","0.09643","0.13000","0.23000","0.42857"
"14.06.2013","Fri","0.02857","0.03829","0.06429","0.09500","0.12929","0.23143","0.43071"
"13.06.2013","Thu","0.02857","0.03686","0.06429","0.09571","0.13000","0.23071","0.43643"
"12.06.2013","Wed","0.02857","0.03614","0.06286","0.09643","0.12929","0.22857","0.43857"
"11.06.2013","Tue","0.02786","0.03757","0.06286","0.09571","0.12643","0.22643","0.43429"
"10.06.2013","Mon","0.02786","0.03757","0.06000","0.09357","0.12286","0.22000","0.42357"
"07.06.2013","Fri","0.02786","0.03757","0.06000","0.09214","0.12143","0.21286","0.41857"
"06.06.2013","Thu","0.02786","0.03686","0.06000","0.08857","0.11714","0.19857","0.39929"
"05.06.2013","Wed","0.02500","0.03543","0.06000","0.08786","0.11714","0.19857","0.40000"
"04.06.2013","Tue","0.02500","0.03543","0.06000","0.08786","0.11643","0.20143","0.40286"
"03.06.2013","Mon","0.02643","0.03614","0.05857","0.08714","0.11571","0.19857","0.39714"
"31.05.2013","Fri","0.03571","0.03543","0.05786","0.08643","0.11500","0.19714","0.39071"
"30.05.2013","Thu","0.02500","0.03543","0.05786","0.08643","0.11571","0.20000","0.39714"
"29.05.2013","Wed","0.02500","0.03543","0.05786","0.08643","0.11571","0.19857","0.39429"
"28.05.2013","Tue","0.02500","0.03614","0.05786","0.08643","0.11429","0.19643","0.38500"
"24.05.2013","Fri","0.02500","0.03543","0.05786","0.08643","0.11643","0.19786","0.38500"
"23.05.2013","Thu","0.02357","0.03543","0.05786","0.08643","0.11571","0.19500","0.37500"
"22.05.2013","Wed","0.02214","0.03543","0.05786","0.08643","0.11571","0.19786","0.37643"
"21.05.2013","Tue","0.02357","0.03614","0.05714","0.09071","0.11714","0.19571","0.37500"
"20.05.2013","Mon","0.02357","0.03614","0.05714","0.09071","0.11714","0.19571","0.37143"
"17.05.2013","Fri","0.02357","0.03471","0.05643","0.09071","0.11714","0.19500","0.37143"
"16.05.2013","Thu","0.02357","0.03471","0.05643","0.09286","0.12000","0.20000","0.38286"
"15.05.2013","Wed","0.02357","0.03471","0.05714","0.09357","0.12214","0.20357","0.38929"
"14.05.2013","Tue","0.02357","0.03471","0.05714","0.09357","0.12286","0.20357","0.39000"
"13.05.2013","Mon","0.02357","0.03471","0.06000","0.09357","0.12214","0.20357","0.39000"
"10.05.2013","Fri","0.02357","0.03400","0.05857","0.09357","0.12143","0.20143","0.38857"
"09.05.2013","Thu","0.02357","0.03400","0.05857","0.09357","0.12143","0.20071","0.38643"
"08.05.2013","Wed","0.02357","0.03400","0.05857","0.09357","0.12143","0.20071","0.39000"
"07.05.2013","Tue","0.02357","0.03543","0.05857","0.09357","0.12214","0.19857","0.38786"
"03.05.2013","Fri","0.02357","0.03543","0.05857","0.09357","0.12143","0.19929","0.38857"
"02.05.2013","Thu","0.02357","0.03543","0.05929","0.09500","0.12214","0.20643","0.39857"
"01.05.2013","Wed","0.02786","0.03543","0.05929","0.09500","0.12286","0.20714","0.39857"
"30.04.2013","Tue","0.02786","0.03543","0.05929","0.09500","0.12286","0.20857","0.39857"
"29.04.2013","Mon","0.02357","0.03543","0.06000","0.09500","0.12286","0.20857","0.39857"
"26.04.2013","Fri","0.02357","0.03543","0.06143","0.09500","0.12500","0.21071","0.40071"
"25.04.2013","Thu","0.02357","0.03543","0.06071","0.09500","0.12214","0.21071","0.40214"
"24.04.2013","Wed","0.02357","0.03543","0.06000","0.09500","0.12214","0.21286","0.40429"
"23.04.2013","Tue","0.02357","0.03543","0.06071","0.09571","0.12500","0.21429","0.40643"
"22.04.2013","Mon","0.02357","0.03543","0.06071","0.09643","0.12929","0.22000","0.41286"
"19.04.2013","Fri","0.02357","0.03543","0.06071","0.09643","0.13071","0.22000","0.41071"
"18.04.2013","Thu","0.02357","0.03543","0.06071","0.09643","0.13071","0.22000","0.41214"
"17.04.2013","Wed","0.02357","0.03543","0.06214","0.09786","0.13286","0.22214","0.41929"
"16.04.2013","Tue","0.02357","0.03543","0.06071","0.09786","0.13071","0.22214","0.41714"
"15.04.2013","Mon","0.02357","0.03543","0.06071","0.09786","0.12929","0.22143","0.41714"
"12.04.2013","Fri","0.02357","0.03543","0.06071","0.09714","0.12929","0.22143","0.41786"
"11.04.2013","Thu","0.02357","0.03614","0.06000","0.09786","0.13000","0.22286","0.42143"
"10.04.2013","Wed","0.02357","0.03614","0.06000","0.09929","0.13000","0.22357","0.42143"
"09.04.2013","Tue","0.02357","0.03400","0.06214","0.09929","0.13071","0.22357","0.42143"
"08.04.2013","Mon","0.02357","0.03400","0.06143","0.09929","0.12929","0.22214","0.41714"
"05.04.2013","Fri","0.02357","0.03400","0.06143","0.09929","0.12857","0.22143","0.41571"
"04.04.2013","Thu","0.02357","0.03400","0.06071","0.10000","0.13071","0.22786","0.42429"
"03.04.2013","Wed","0.02357","0.03400","0.06071","0.10000","0.12929","0.22786","0.42286"
"02.04.2013","Tue","0.02357","0.03400","0.06143","0.10000","0.13143","0.22714","0.42643"
"28.03.2013","Thu","0.02643","0.03400","0.06143","0.09857","0.13071","0.22500","0.42786"
"27.03.2013","Wed","0.02214","0.03400","0.06143","0.10000","0.13214","0.22643","0.42929"
"26.03.2013","Tue","0.02214","0.03400","0.06071","0.10000","0.13357","0.22714","0.43286"
"25.03.2013","Mon","0.01929","0.03400","0.06071","0.10000","0.13429","0.22857","0.43357"
"22.03.2013","Fri","0.02071","0.03471","0.06143","0.10214","0.13714","0.23286","0.44071"
"21.03.2013","Thu","0.02000","0.03186","0.06000","0.09929","0.13286","0.22857","0.43571"
"20.03.2013","Wed","0.01929","0.03186","0.06000","0.09929","0.13214","0.22857","0.43571"
"19.03.2013","Tue","0.01929","0.03043","0.05929","0.09357","0.13000","0.22643","0.43286"
"18.03.2013","Mon","0.01857","0.02900","0.05786","0.09286","0.12857","0.22286","0.42929"
"15.03.2013","Fri","0.01857","0.02971","0.05786","0.09286","0.12714","0.22429","0.43214"
"14.03.2013","Thu","0.01857","0.02971","0.05929","0.09286","0.12714","0.22571","0.43214"
"13.03.2013","Wed","0.01857","0.02829","0.05786","0.09143","0.12571","0.22571","0.43214"
"12.03.2013","Tue","0.01857","0.02686","0.05714","0.09143","0.12571","0.22571","0.43143"
"11.03.2013","Mon","0.01857","0.02686","0.05714","0.09143","0.12643","0.22714","0.43000"
"08.03.2013","Fri","0.01857","0.02686","0.05571","0.09000","0.12571","0.22571","0.43000"
"07.03.2013","Thu","0.01786","0.02686","0.05571","0.09000","0.12357","0.22286","0.42643"
"06.03.2013","Wed","0.01786","0.02686","0.05571","0.09000","0.12429","0.22500","0.43000"
"05.03.2013","Tue","0.01857","0.02686","0.05571","0.09071","0.12429","0.22500","0.43143"
"04.03.2013","Mon","0.01857","0.02686","0.05571","0.09071","0.12429","0.22786","0.43214"
"01.03.2013","Fri","0.01857","0.02757","0.05571","0.09214","0.12643","0.23143","0.43714"
"28.02.2013","Thu","0.01857","0.02757","0.05571","0.09429","0.13000","0.23571","0.44571"
"27.02.2013","Wed","0.01714","0.02757","0.05571","0.09286","0.12857","0.23714","0.44786"
"26.02.2013","Tue","0.01714","0.02757","0.05571","0.09429","0.13071","0.24000","0.45286"
"25.02.2013","Mon","0.01714","0.02757","0.05571","0.09500","0.13286","0.24357","0.46143"
"22.02.2013","Fri","0.01714","0.02757","0.05571","0.09714","0.13857","0.25429","0.46857"
"21.02.2013","Thu","0.01714","0.02757","0.05571","0.09857","0.14143","0.25714","0.47071"
"20.02.2013","Wed","0.01714","0.02829","0.05571","0.09857","0.14143","0.25714","0.47071"
"19.02.2013","Tue","0.01714","0.02971","0.05571","0.09857","0.14000","0.25571","0.46929"
"18.02.2013","Mon","0.01714","0.02829","0.05571","0.09857","0.14143","0.25571","0.47071"
"15.02.2013","Fri","0.01714","0.02829","0.05571","0.09857","0.14214","0.25786","0.47429"
"14.02.2013","Thu","0.01714","0.02829","0.05571","0.09929","0.14500","0.26286","0.47929"
"13.02.2013","Wed","0.01714","0.02829","0.05571","0.10143","0.14786","0.26500","0.48500"
"12.02.2013","Tue","0.01714","0.02829","0.05571","0.10214","0.14929","0.26429","0.48214"
"11.02.2013","Mon","0.01714","0.02757","0.05500","0.10143","0.14857","0.26357","0.48714"
"08.02.2013","Fri","0.01714","0.02757","0.05500","0.10214","0.15000","0.26714","0.49071"
"07.02.2013","Thu","0.01714","0.02829","0.05571","0.10357","0.15357","0.27429","0.49929"
"06.02.2013","Wed","0.01714","0.02829","0.05571","0.10429","0.15357","0.27429","0.49929"
"05.02.2013","Tue","0.01714","0.02829","0.05571","0.10500","0.15429","0.27500","0.50000"
"04.02.2013","Mon","0.01714","0.02971","0.05571","0.10500","0.15429","0.27500","0.50143"
"01.02.2013","Fri","0.01714","0.02971","0.05571","0.10714","0.15571","0.28000","0.50857"
"31.01.2013","Thu","0.01500","0.02686","0.05571","0.10500","0.15214","0.27571","0.49857"
"30.01.2013","Wed","0.01643","0.02614","0.05500","0.10286","0.14929","0.27429","0.50143"
"29.01.2013","Tue","0.01357","0.02400","0.05500","0.09929","0.14714","0.27071","0.49357"
"28.01.2013","Mon","0.01357","0.02400","0.05429","0.09929","0.14500","0.26643","0.49143"
"25.01.2013","Fri","0.01357","0.02400","0.05286","0.09571","0.13857","0.25429","0.47143"
"24.01.2013","Thu","0.01357","0.02400","0.05286","0.09714","0.13643","0.24929","0.46429"
"23.01.2013","Wed","0.01357","0.02400","0.05571","0.09786","0.13429","0.24714","0.46357"
"22.01.2013","Tue","0.01357","0.02400","0.05429","0.09714","0.13500","0.24786","0.46714"
"21.01.2013","Mon","0.01357","0.02400","0.05429","0.09714","0.13429","0.24786","0.46857"
"18.01.2013","Fri","0.01357","0.02400","0.05571","0.09857","0.14071","0.25000","0.47214"
"17.01.2013","Thu","0.01357","0.02400","0.05429","0.09571","0.13786","0.24071","0.46429"
"16.01.2013","Wed","0.01357","0.02400","0.05357","0.09500","0.13286","0.23286","0.45571"
"15.01.2013","Tue","0.01357","0.02400","0.05357","0.09786","0.13714","0.23786","0.45786"
"14.01.2013","Mon","0.01357","0.02400","0.05571","0.10071","0.13714","0.23571","0.45643"
"11.01.2013","Fri","0.01357","0.02400","0.05286","0.09714","0.13214","0.22929","0.44929"
