Date,Hours,SE1,SE2,SE3,SE4,SE
2013-11-20,03 - 04,1518.0,3023.0,10063.0,450.0,15053.0
2013-11-20,04 - 05,1683.0,3216.0,10034.0,453.0,15386.0
2013-11-20,05 - 06,2023.0,3761.0,10113.0,492.0,16389.0
2013-11-20,06 - 07,2537.0,4817.0,10229.0,623.0,18205.0
2013-11-20,07 - 08,3864.0,6018.0,10467.0,941.0,21290.0
2013-11-20,08 - 09,4106.0,6063.0,10612.0,954.0,21735.0
2013-11-20,09 - 10,3972.0,5833.0,10501.0,765.0,21071.0
2013-11-20,10 - 11,3787.0,5691.0,10518.0,930.0,20926.0
2013-11-20,11 - 12,3629.0,5612.0,10611.0,932.0,20785.0
2013-11-20,12 - 13,3493.0,5554.0,10584.0,941.0,20572.0
2013-11-20,13 - 14,3624.0,5570.0,10580.0,967.0,20741.0
2013-11-20,14 - 15,3803.0,5659.0,10691.0,1048.0,21200.0
2013-11-20,15 - 16,4060.0,5774.0,10775.0,1033.0,21643.0
2013-11-20,16 - 17,4052.0,5970.0,10969.0,1096.0,22088.0
2013-11-20,17 - 18,4099.0,6028.0,11057.0,1146.0,22330.0
2013-11-20,18 - 19,3911.0,5965.0,11061.0,1167.0,22104.0
2013-11-20,19 - 20,3448.0,5598.0,10817.0,1184.0,21047.0
2013-11-20,20 - 21,2975.0,5081.0,10779.0,989.0,19823.0
2013-11-20,21 - 22,2596.0,4399.0,10730.0,971.0,18695.0
2013-11-20,22 - 23,1940.0,3888.0,10626.0,788.0,17241.0
2013-11-20,23 - 00,1669.0,3238.0,10581.0,767.0,16254.0
2013-11-21,00 - 01,1177.0,2702.0,10704.0,767.0,15350.0
2013-11-21,01 - 02,1078.0,2441.0,10708.0,726.0,14953.0
2013-11-21,02 - 03,1177.0,2433.0,10743.0,692.0,15046.0
2013-11-21,03 - 04,1268.0,2490.0,10785.0,651.0,15194.0
2013-11-21,04 - 05,1333.0,2698.0,10791.0,615.0,15438.0
2013-11-21,05 - 06,1490.0,3297.0,10816.0,628.0,16231.0
2013-11-21,06 - 07,2440.0,4843.0,10892.0,760.0,18936.0
2013-11-21,07 - 08,3391.0,5576.0,11160.0,1060.0,21188.0
2013-11-21,08 - 09,3678.0,5821.0,11413.0,1007.0,21919.0
2013-11-21,09 - 10,3657.0,5807.0,11403.0,998.0,21866.0
2013-11-21,10 - 11,3625.0,5834.0,11310.0,993.0,21762.0
2013-11-21,11 - 12,3626.0,5801.0,11271.0,974.0,21672.0
2013-11-21,12 - 13,3230.0,5894.0,11249.0,964.0,21337.0
2013-11-21,13 - 14,3474.0,5828.0,11213.0,946.0,21461.0
2013-11-21,14 - 15,3706.0,5829.0,11184.0,941.0,21659.0
2013-11-21,15 - 16,3723.0,6095.0,11156.0,932.0,21906.0
2013-11-21,16 - 17,3810.0,6225.0,11220.0,932.0,22187.0
2013-11-21,17 - 18,3969.0,6296.0,11194.0,965.0,22424.0
2013-11-21,18 - 19,3653.0,6237.0,11040.0,978.0,21908.0
2013-11-21,19 - 20,3033.0,5988.0,11007.0,966.0,20993.0
2013-11-21,20 - 21,2816.0,5559.0,10798.0,631.0,19804.0
2013-11-21,21 - 22,2671.0,5157.0,10692.0,529.0,19048.0
2013-11-21,22 - 23,1928.0,4385.0,10609.0,653.0,17575.0
2013-11-21,23 - 00,1478.0,3682.0,10531.0,649.0,16340.0
2013-11-22,00 - 01,1334.0,3171.0,10433.0,650.0,15588.0
2013-11-22,01 - 02,1334.0,2883.0,10403.0,641.0,15261.0
2013-11-22,02 - 03,1337.0,2804.0,10371.0,648.0,15160.0
2013-11-22,03 - 04,1336.0,2864.0,10340.0,642.0,15181.0
2013-11-22,04 - 05,1345.0,3074.0,10291.0,644.0,15354.0
2013-11-22,05 - 06,1431.0,3668.0,10307.0,678.0,16084.0
2013-11-22,06 - 07,2478.0,5098.0,10566.0,710.0,18851.0
2013-11-22,07 - 08,3733.0,6042.0,10607.0,922.0,21304.0
2013-11-22,08 - 09,4049.0,6396.0,10778.0,958.0,22181.0
2013-11-22,09 - 10,3771.0,6395.0,10813.0,926.0,21905.0
2013-11-22,10 - 11,3654.0,6219.0,10669.0,923.0,21465.0
2013-11-22,11 - 12,3573.0,6151.0,10641.0,920.0,21285.0
2013-11-22,12 - 13,3475.0,6015.0,10652.0,917.0,21059.0
2013-11-22,13 - 14,3491.0,6083.0,10637.0,911.0,21122.0
2013-11-22,14 - 15,3460.0,5864.0,10619.0,919.0,20862.0
2013-11-22,15 - 16,3588.0,5764.0,10614.0,765.0,20730.0
2013-11-22,16 - 17,3772.0,6362.0,10658.0,805.0,21598.0
2013-11-22,17 - 18,3745.0,6635.0,10691.0,924.0,21996.0
2013-11-22,18 - 19,3468.0,6333.0,10682.0,839.0,21322.0
2013-11-22,19 - 20,3156.0,5904.0,10623.0,769.0,20453.0
2013-11-22,20 - 21,2746.0,5333.0,10534.0,746.0,19359.0
2013-11-22,21 - 22,2312.0,4809.0,10456.0,721.0,18297.0
2013-11-22,22 - 23,2007.0,4188.0,10432.0,675.0,17303.0
2013-11-22,23 - 00,1622.0,3640.0,10419.0,652.0,16333.0
2013-11-23,00 - 01,1354.0,2926.0,10368.0,645.0,15293.0
2013-11-23,01 - 02,1250.0,2712.0,10330.0,614.0,14906.0
2013-11-23,02 - 03,1253.0,2695.0,10325.0,611.0,14883.0
2013-11-23,03 - 04,1252.0,2739.0,10321.0,607.0,14918.0
2013-11-23,04 - 05,1329.0,2814.0,10318.0,601.0,15062.0
2013-11-23,05 - 06,1392.0,2873.0,10307.0,594.0,15165.0
2013-11-23,06 - 07,1431.0,3169.0,10336.0,586.0,15522.0
2013-11-23,07 - 08,1705.0,3721.0,10381.0,585.0,16392.0
2013-11-23,08 - 09,2193.0,4291.0,10403.0,586.0,17473.0
2013-11-23,09 - 10,2208.0,4772.0,10459.0,587.0,18026.0
2013-11-23,10 - 11,2486.0,5024.0,10461.0,630.0,18600.0
2013-11-23,11 - 12,2421.0,4999.0,10477.0,646.0,18542.0
2013-11-23,12 - 13,2445.0,4989.0,10437.0,650.0,18520.0
2013-11-23,13 - 14,2260.0,4993.0,10451.0,665.0,18368.0
2013-11-23,14 - 15,2395.0,5098.0,10467.0,673.0,18633.0
2013-11-23,15 - 16,2647.0,5248.0,10508.0,787.0,19191.0
2013-11-23,16 - 17,2889.0,5887.0,10697.0,869.0,20342.0
2013-11-23,17 - 18,2937.0,6147.0,10912.0,959.0,20955.0
2013-11-23,18 - 19,2748.0,5794.0,10987.0,794.0,20323.0
2013-11-23,19 - 20,2395.0,5296.0,10977.0,840.0,19508.0
2013-11-23,20 - 21,1929.0,4637.0,10809.0,881.0,18257.0
2013-11-23,21 - 22,1861.0,4228.0,10764.0,888.0,17740.0
2013-11-23,22 - 23,1784.0,3711.0,10699.0,897.0,17090.0
2013-11-23,23 - 00,1437.0,3165.0,10667.0,910.0,16179.0
2013-11-24,00 - 01,1307.0,2959.0,10624.0,873.0,15763.0
2013-11-24,01 - 02,1229.0,2737.0,10635.0,900.0,15501.0
2013-11-24,02 - 03,1020.0,2752.0,10634.0,920.0,15325.0
2013-11-24,03 - 04,1017.0,2693.0,10645.0,922.0,15278.0
2013-11-24,04 - 05,1018.0,2754.0,10727.0,950.0,15449.0
2013-11-24,05 - 06,1110.0,2801.0,10752.0,990.0,15653.0
2013-11-24,06 - 07,1211.0,3006.0,10754.0,1051.0,16021.0
2013-11-24,07 - 08,1328.0,3335.0,10750.0,1118.0,16531.0
2013-11-24,08 - 09,1386.0,3669.0,10834.0,1195.0,17084.0
2013-11-24,09 - 10,1768.0,3968.0,10845.0,1246.0,17827.0
2013-11-24,10 - 11,2061.0,4187.0,10876.0,1329.0,18452.0
2013-11-24,11 - 12,2274.0,4289.0,10852.0,1318.0,18733.0
2013-11-24,12 - 13,2134.0,4280.0,10885.0,1280.0,18580.0
2013-11-24,13 - 14,2054.0,4250.0,10871.0,1221.0,18397.0
2013-11-24,14 - 15,2057.0,4356.0,10873.0,1202.0,18488.0
2013-11-24,15 - 16,2106.0,4713.0,10903.0,1202.0,18923.0
2013-11-24,16 - 17,2613.0,5186.0,10924.0,1229.0,19953.0
2013-11-24,17 - 18,2589.0,5389.0,10539.0,1219.0,19736.0
2013-11-24,18 - 19,2611.0,5352.0,10550.0,1214.0,19727.0
2013-11-24,19 - 20,2446.0,5273.0,10554.0,1190.0,19465.0
2013-11-24,20 - 21,2041.0,5078.0,10622.0,1177.0,18918.0
2013-11-24,21 - 22,2103.0,4870.0,10585.0,1150.0,18708.0
2013-11-24,22 - 23,1971.0,4301.0,10542.0,1127.0,17941.0
2013-11-24,23 - 00,1808.0,3608.0,10510.0,1088.0,17014.0
2013-11-25,00 - 01,1392.0,3282.0,10460.0,1045.0,16180.0
2013-11-25,01 - 02,1323.0,3135.0,10504.0,1015.0,15978.0
2013-11-25,02 - 03,1322.0,3074.0,10496.0,961.0,15853.0
2013-11-25,03 - 04,1321.0,3081.0,10484.0,949.0,15836.0
2013-11-25,04 - 05,1392.0,3202.0,10495.0,949.0,16038.0
2013-11-25,05 - 06,1578.0,3717.0,10491.0,982.0,16768.0
2013-11-25,06 - 07,2533.0,4821.0,10574.0,1054.0,18982.0
2013-11-25,07 - 08,3599.0,6128.0,11087.0,1189.0,22003.0
2013-11-25,08 - 09,3762.0,6352.0,11230.0,1268.0,22612.0
2013-11-25,09 - 10,3569.0,6163.0,10720.0,1177.0,21628.0
2013-11-25,10 - 11,3077.0,5913.0,10601.0,1162.0,20752.0
2013-11-25,11 - 12,3001.0,5783.0,10587.0,1148.0,20518.0
2013-11-25,12 - 13,3170.0,5806.0,10602.0,1152.0,20730.0
2013-11-25,13 - 14,3463.0,5987.0,10579.0,1157.0,21187.0
2013-11-25,14 - 15,3695.0,6282.0,10642.0,1154.0,21772.0
2013-11-25,15 - 16,3740.0,6470.0,10808.0,1223.0,22241.0
2013-11-25,16 - 17,3763.0,6565.0,10988.0,1298.0,22615.0
2013-11-25,17 - 18,3631.0,6586.0,11067.0,1430.0,22714.0
2013-11-25,18 - 19,3613.0,6468.0,10929.0,1415.0,22425.0
2013-11-25,19 - 20,3320.0,6333.0,10525.0,1383.0,21560.0
2013-11-25,20 - 21,2995.0,5843.0,10410.0,1253.0,20501.0
2013-11-25,21 - 22,2738.0,5099.0,10330.0,1217.0,19384.0
2013-11-25,22 - 23,2078.0,4313.0,10215.0,1126.0,17732.0
2013-11-25,23 - 00,1588.0,3639.0,10152.0,1024.0,16403.0
2013-11-26,00 - 01,1397.0,3036.0,10080.0,1034.0,15547.0
2013-11-26,01 - 02,1395.0,2820.0,10041.0,990.0,15245.0
2013-11-26,02 - 03,1394.0,2924.0,10037.0,954.0,15309.0
2013-11-26,03 - 04,1402.0,3040.0,10053.0,938.0,15432.0
2013-11-26,04 - 05,1494.0,3293.0,10085.0,920.0,15793.0
2013-11-26,05 - 06,1724.0,4285.0,10185.0,929.0,17123.0
2013-11-26,06 - 07,3003.0,5908.0,10420.0,996.0,20327.0
2013-11-26,07 - 08,3970.0,6820.0,10877.0,1201.0,22868.0
2013-11-26,08 - 09,4113.0,6937.0,10954.0,1183.0,23186.0
2013-11-26,09 - 10,3765.0,6858.0,10931.0,1138.0,22692.0
2013-11-26,10 - 11,3603.0,6780.0,10863.0,1036.0,22282.0
2013-11-26,11 - 12,3577.0,6696.0,10731.0,1006.0,22010.0
2013-11-26,12 - 13,3575.0,6602.0,10722.0,1000.0,21899.0
2013-11-26,13 - 14,3583.0,6594.0,10730.0,1000.0,21906.0
2013-11-26,14 - 15,3619.0,6609.0,10529.0,919.0,21677.0
2013-11-26,15 - 16,3618.0,6639.0,10572.0,1044.0,21872.0
2013-11-26,16 - 17,3591.0,6643.0,10880.0,1139.0,22253.0
2013-11-26,17 - 18,3523.0,6535.0,10990.0,1218.0,22266.0
2013-11-26,18 - 19,3470.0,6365.0,10633.0,1274.0,21742.0
2013-11-26,19 - 20,3187.0,6011.0,10436.0,1128.0,20761.0
2013-11-26,20 - 21,2577.0,5567.0,10355.0,1111.0,19610.0
2013-11-26,21 - 22,2326.0,5133.0,10223.0,991.0,18673.0
2013-11-26,22 - 23,1968.0,4388.0,10127.0,1005.0,17489.0
2013-11-26,23 - 00,1469.0,3579.0,10063.0,1081.0,16191.0
2013-11-27,00 - 01,1327.0,3047.0,10006.0,1120.0,15500.0
2013-11-27,01 - 02,1321.0,2924.0,9958.0,1149.0,15352.0
2013-11-27,02 - 03,1298.0,2827.0,9896.0,1188.0,15209.0
2013-11-27,03 - 04,1282.0,2774.0,9876.0,1186.0,15118.0
2013-11-27,04 - 05,1315.0,2902.0,9854.0,1205.0,15276.0
2013-11-27,05 - 06,1366.0,3346.0,9861.0,1218.0,15791.0
2013-11-27,06 - 07,1848.0,4336.0,9878.0,1233.0,17296.0
2013-11-27,07 - 08,2496.0,5389.0,9958.0,1266.0,19109.0
2013-11-27,08 - 09,2631.0,5784.0,9992.0,1297.0,19704.0
2013-11-27,09 - 10,2713.0,5673.0,10003.0,1295.0,19684.0
2013-11-27,10 - 11,2652.0,5527.0,10011.0,1282.0,19472.0
2013-11-27,11 - 12,2351.0,5499.0,10007.0,1264.0,19122.0
2013-11-27,12 - 13,2536.0,5440.0,10007.0,1250.0,19233.0
2013-11-27,13 - 14,2530.0,5465.0,10059.0,1253.0,19307.0
2013-11-27,14 - 15,2505.0,5430.0,10121.0,1267.0,19323.0
2013-11-27,15 - 16,2550.0,5495.0,10182.0,1305.0,19532.0
2013-11-27,16 - 17,2618.0,5581.0,10254.0,1309.0,19763.0
2013-11-27,17 - 18,2695.0,5882.0,10286.0,1360.0,20222.0
2013-11-27,18 - 19,2574.0,5489.0,10294.0,1393.0,19751.0
2013-11-27,19 - 20,2364.0,4861.0,10257.0,1378.0,18860.0
2013-11-27,20 - 21,2204.0,4348.0,10170.0,1384.0,18106.0
2013-11-27,21 - 22,1813.0,3871.0,10148.0,1390.0,17221.0
2013-11-27,22 - 23,1553.0,3577.0,10142.0,1428.0,16700.0
2013-11-27,23 - 00,1438.0,3167.0,10138.0,1452.0,16195.0
2013-11-28,00 - 01,1225.0,2679.0,10104.0,1411.0,15419.0
2013-11-28,01 - 02,1379.0,2553.0,10153.0,1412.0,15497.0
2013-11-28,02 - 03,1323.0,2501.0,10186.0,1408.0,15418.0
2013-11-28,03 - 04,1205.0,2506.0,10212.0,1414.0,15336.0
2013-11-28,04 - 05,1407.0,2605.0,10177.0,1427.0,15615.0
2013-11-28,05 - 06,1302.0,3117.0,10223.0,1454.0,16097.0
2013-11-28,06 - 07,1956.0,3922.0,10297.0,1483.0,17658.0
2013-11-28,07 - 08,2482.0,5338.0,10406.0,1535.0,19761.0
2013-11-28,08 - 09,2716.0,5506.0,10449.0,1584.0,20255.0
2013-11-28,09 - 10,2454.0,5245.0,10480.0,1591.0,19771.0
2013-11-28,10 - 11,2345.0,5136.0,10455.0,1588.0,19524.0
2013-11-28,11 - 12,2340.0,5143.0,10379.0,1589.0,19451.0
2013-11-28,12 - 13,2302.0,5167.0,10416.0,1592.0,19477.0
2013-11-28,13 - 14,2372.0,5207.0,10418.0,1604.0,19601.0
2013-11-28,14 - 15,2408.0,5227.0,10394.0,1591.0,19620.0
2013-11-28,15 - 16,2759.0,5504.0,10375.0,1608.0,20245.0
2013-11-28,16 - 17,3023.0,5753.0,10460.0,1601.0,20837.0
2013-11-28,17 - 18,3129.0,5849.0,10425.0,1589.0,20992.0
2013-11-28,18 - 19,2847.0,5640.0,10391.0,1557.0,20434.0
2013-11-28,19 - 20,2613.0,5139.0,10273.0,1519.0,19545.0
2013-11-28,20 - 21,2325.0,4702.0,10178.0,1453.0,18659.0
2013-11-28,21 - 22,2109.0,4284.0,10047.0,1372.0,17812.0
2013-11-28,22 - 23,1578.0,3691.0,9940.0,1302.0,16512.0
2013-11-28,23 - 00,1292.0,3037.0,9855.0,1188.0,15372.0
2013-11-29,00 - 01,1078.0,2415.0,9752.0,1130.0,14376.0
2013-11-29,01 - 02,1007.0,2173.0,9659.0,1000.0,13840.0
2013-11-29,02 - 03,995.0,2108.0,9553.0,905.0,13562.0
2013-11-29,03 - 04,996.0,2081.0,9449.0,804.0,13330.0
2013-11-29,04 - 05,1010.0,2359.0,9382.0,704.0,13456.0
2013-11-29,05 - 06,1392.0,3089.0,9320.0,641.0,14443.0
2013-11-29,06 - 07,2561.0,5033.0,9491.0,649.0,17734.0
2013-11-29,07 - 08,3512.0,6141.0,9696.0,672.0,20020.0
2013-11-29,08 - 09,3835.0,6234.0,9710.0,667.0,20446.0
2013-11-29,09 - 10,3802.0,6194.0,9534.0,647.0,20176.0
2013-11-29,10 - 11,3404.0,6112.0,9565.0,638.0,19719.0
2013-11-29,11 - 12,3244.0,5993.0,9583.0,684.0,19503.0
2013-11-29,12 - 13,2886.0,5876.0,9530.0,659.0,18951.0
2013-11-29,13 - 14,2788.0,5782.0,9508.0,678.0,18756.0
2013-11-29,14 - 15,2609.0,5735.0,9527.0,706.0,18577.0
2013-11-29,15 - 16,2772.0,5813.0,9589.0,776.0,18950.0
2013-11-29,16 - 17,2900.0,5988.0,9600.0,808.0,19296.0
2013-11-29,17 - 18,2876.0,5965.0,9611.0,755.0,19208.0
2013-11-29,18 - 19,2679.0,5905.0,9627.0,779.0,18990.0
2013-11-29,19 - 20,2482.0,5482.0,9616.0,759.0,18339.0
2013-11-29,20 - 21,1902.0,4744.0,9576.0,721.0,16943.0
2013-11-29,21 - 22,1603.0,4306.0,9433.0,694.0,16036.0
2013-11-29,22 - 23,1338.0,3908.0,9399.0,644.0,15289.0
2013-11-29,23 - 00,1082.0,3073.0,9352.0,640.0,14147.0
2013-11-30,00 - 01,921.0,2505.0,9254.0,666.0,13346.0
2013-11-30,01 - 02,875.0,2327.0,9253.0,668.0,13123.0
2013-11-30,02 - 03,888.0,2230.0,9224.0,638.0,12980.0
2013-11-30,03 - 04,911.0,2248.0,9254.0,610.0,13024.0
2013-11-30,04 - 05,967.0,2393.0,9262.0,575.0,13196.0
2013-11-30,05 - 06,1278.0,2483.0,9292.0,552.0,13606.0
2013-11-30,06 - 07,1447.0,3001.0,9337.0,545.0,14330.0
2013-11-30,07 - 08,1566.0,3686.0,9314.0,526.0,15091.0
2013-11-30,08 - 09,1874.0,4323.0,9302.0,498.0,15996.0
2013-11-30,09 - 10,2232.0,4901.0,9285.0,524.0,16942.0
2013-11-30,10 - 11,2567.0,5418.0,9282.0,535.0,17801.0
2013-11-30,11 - 12,2555.0,5407.0,9273.0,538.0,17774.0
2013-11-30,12 - 13,2344.0,5408.0,9271.0,539.0,17563.0
2013-11-30,13 - 14,2422.0,5426.0,9289.0,541.0,17678.0
2013-11-30,14 - 15,2667.0,5612.0,9283.0,562.0,18124.0
2013-11-30,15 - 16,3084.0,6079.0,9370.0,563.0,19096.0
2013-11-30,16 - 17,3200.0,6336.0,9470.0,572.0,19577.0
2013-11-30,17 - 18,3219.0,6274.0,9584.0,582.0,19658.0
2013-11-30,18 - 19,2905.0,6076.0,9569.0,588.0,19138.0
2013-11-30,19 - 20,2394.0,5614.0,9613.0,570.0,18190.0
2013-11-30,20 - 21,1767.0,4900.0,9555.0,548.0,16771.0
2013-11-30,21 - 22,1325.0,4385.0,9666.0,552.0,15928.0
2013-11-30,22 - 23,1111.0,3921.0,9783.0,582.0,15397.0
2013-11-30,23 - 00,1052.0,3330.0,9908.0,647.0,14937.0
2013-12-01,00 - 01,856.0,2766.0,10119.0,832.0,14573.0
2013-12-01,01 - 02,872.0,2472.0,10213.0,979.0,14536.0
2013-12-01,02 - 03,895.0,2334.0,10233.0,1100.0,14562.0
2013-12-01,03 - 04,864.0,2177.0,10255.0,1230.0,14526.0
2013-12-01,04 - 05,867.0,2168.0,10262.0,1320.0,14617.0
2013-12-01,05 - 06,877.0,2226.0,10179.0,1390.0,14673.0
2013-12-01,06 - 07,870.0,2238.0,10142.0,1442.0,14692.0
2013-12-01,07 - 08,962.0,2394.0,10156.0,1473.0,14985.0
2013-12-01,08 - 09,1000.0,2493.0,10255.0,1484.0,15232.0
2013-12-01,09 - 10,1051.0,2686.0,10479.0,1501.0,15717.0
2013-12-01,10 - 11,1097.0,2854.0,10594.0,1500.0,16045.0
2013-12-01,11 - 12,1160.0,2968.0,10647.0,1498.0,16273.0
2013-12-01,12 - 13,1174.0,3102.0,10685.0,1500.0,16461.0
2013-12-01,13 - 14,1217.0,3273.0,10645.0,1497.0,16633.0
2013-12-01,14 - 15,1231.0,3171.0,10638.0,1488.0,16528.0
2013-12-01,15 - 16,1132.0,3487.0,10587.0,1478.0,16684.0
2013-12-01,16 - 17,1313.0,3782.0,10619.0,1495.0,17210.0
2013-12-01,17 - 18,1766.0,4187.0,10538.0,1468.0,17959.0
2013-12-01,18 - 19,2108.0,4363.0,10503.0,1438.0,18413.0
2013-12-01,19 - 20,1923.0,4441.0,10390.0,1365.0,18120.0
2013-12-01,20 - 21,1661.0,4151.0,10304.0,1286.0,17401.0
2013-12-01,21 - 22,1499.0,3882.0,10259.0,1149.0,16790.0
2013-12-01,22 - 23,1618.0,3770.0,10203.0,1048.0,16638.0
2013-12-01,23 - 00,1211.0,3360.0,10269.0,973.0,15813.0
2013-12-02,00 - 01,1143.0,2795.0,10359.0,916.0,15213.0
2013-12-02,01 - 02,1187.0,2460.0,10326.0,846.0,14820.0
2013-12-02,02 - 03,1340.0,2577.0,10249.0,796.0,14962.0
2013-12-02,03 - 04,1383.0,2708.0,10194.0,779.0,15065.0
2013-12-02,04 - 05,1511.0,2887.0,10149.0,746.0,15294.0
2013-12-02,05 - 06,1909.0,3835.0,10163.0,702.0,16609.0
2013-12-02,06 - 07,3079.0,5771.0,10527.0,746.0,20124.0
2013-12-02,07 - 08,3598.0,6621.0,10754.0,883.0,21856.0
2013-12-02,08 - 09,3646.0,6717.0,10798.0,1108.0,22269.0
2013-12-02,09 - 10,3589.0,6609.0,10835.0,921.0,21954.0
2013-12-02,10 - 11,3456.0,6502.0,10767.0,948.0,21674.0
2013-12-02,11 - 12,3131.0,6527.0,10809.0,1037.0,21503.0
2013-12-02,12 - 13,3079.0,6560.0,10939.0,1073.0,21651.0
2013-12-02,13 - 14,3144.0,6443.0,10979.0,1114.0,21680.0
2013-12-02,14 - 15,3120.0,6833.0,11047.0,1176.0,22175.0
2013-12-02,15 - 16,3116.0,6796.0,11284.0,1242.0,22438.0
2013-12-02,16 - 17,3024.0,6984.0,11477.0,1320.0,22805.0
2013-12-02,17 - 18,3088.0,6868.0,11505.0,1365.0,22826.0
2013-12-02,18 - 19,2653.0,6655.0,11295.0,1421.0,22025.0
2013-12-02,19 - 20,2354.0,6270.0,11257.0,1205.0,21086.0
2013-12-02,20 - 21,2267.0,5910.0,11315.0,984.0,20476.0
2013-12-02,21 - 22,1853.0,5283.0,11281.0,989.0,19407.0
2013-12-02,22 - 23,1630.0,4448.0,11281.0,957.0,18317.0
2013-12-02,23 - 00,1429.0,3625.0,11229.0,946.0,17229.0
2013-12-03,00 - 01,1279.0,2956.0,11233.0,985.0,16453.0
2013-12-03,01 - 02,1280.0,2541.0,11270.0,1002.0,16093.0
2013-12-03,02 - 03,1276.0,2491.0,11232.0,1016.0,16015.0
2013-12-03,03 - 04,1271.0,2535.0,11243.0,1041.0,16091.0
2013-12-03,04 - 05,1297.0,2546.0,11268.0,1053.0,16164.0
2013-12-03,05 - 06,1420.0,3053.0,11344.0,1083.0,16900.0
2013-12-03,06 - 07,1875.0,4317.0,11393.0,1161.0,18746.0
2013-12-03,07 - 08,2699.0,5776.0,11440.0,1197.0,21111.0
2013-12-03,08 - 09,2782.0,5732.0,11456.0,1198.0,21169.0
2013-12-03,09 - 10,2584.0,5329.0,11487.0,1158.0,20558.0
2013-12-03,10 - 11,2498.0,5218.0,11475.0,1181.0,20372.0
2013-12-03,11 - 12,2479.0,5180.0,11459.0,1186.0,20304.0
2013-12-03,12 - 13,2466.0,5209.0,11422.0,1192.0,20289.0
2013-12-03,13 - 14,2515.0,5273.0,11390.0,1200.0,20378.0
2013-12-03,14 - 15,2801.0,5361.0,11326.0,1211.0,20699.0
2013-12-03,15 - 16,2943.0,5745.0,11262.0,1195.0,21146.0
2013-12-03,16 - 17,3025.0,6306.0,11247.0,1230.0,21809.0
2013-12-03,17 - 18,3099.0,6268.0,11183.0,1217.0,21768.0
2013-12-03,18 - 19,2681.0,5848.0,11153.0,1181.0,20863.0
2013-12-03,19 - 20,2377.0,5150.0,10986.0,1184.0,19697.0
2013-12-03,20 - 21,2086.0,4413.0,10907.0,1144.0,18550.0
2013-12-03,21 - 22,1881.0,4038.0,10825.0,1104.0,17847.0
2013-12-03,22 - 23,1601.0,3388.0,10727.0,1061.0,16776.0
2013-12-03,23 - 00,1392.0,3007.0,10718.0,1036.0,16153.0
2013-12-04,00 - 01,1316.0,2701.0,10685.0,1033.0,15734.0
2013-12-04,01 - 02,1255.0,2486.0,10633.0,1084.0,15458.0
2013-12-04,02 - 03,1246.0,2422.0,10595.0,1148.0,15411.0
2013-12-04,03 - 04,1243.0,2390.0,10556.0,1198.0,15387.0
2013-12-04,04 - 05,1227.0,2388.0,10517.0,1238.0,15370.0
2013-12-04,05 - 06,1575.0,3157.0,10537.0,1293.0,16563.0
2013-12-04,06 - 07,2496.0,3985.0,10590.0,1350.0,18421.0
2013-12-04,07 - 08,2988.0,5350.0,10669.0,1370.0,20377.0
2013-12-04,08 - 09,3080.0,5844.0,10733.0,1365.0,21022.0
2013-12-04,09 - 10,2936.0,5820.0,10798.0,1340.0,20894.0
2013-12-04,10 - 11,3065.0,5992.0,10943.0,1338.0,21337.0
2013-12-04,11 - 12,2926.0,6200.0,11033.0,1278.0,21437.0
2013-12-04,12 - 13,2915.0,5951.0,11119.0,1232.0,21218.0
2013-12-04,13 - 14,2905.0,5809.0,11050.0,1196.0,20961.0
2013-12-04,14 - 15,2823.0,5841.0,11061.0,1150.0,20875.0
2013-12-04,15 - 16,2952.0,6036.0,11119.0,1186.0,21292.0
2013-12-04,16 - 17,2988.0,6278.0,11379.0,1236.0,21881.0
2013-12-04,17 - 18,3084.0,6199.0,11508.0,1278.0,22068.0
2013-12-04,18 - 19,2946.0,5978.0,11464.0,1318.0,21705.0
2013-12-04,19 - 20,2454.0,5397.0,11490.0,1350.0,20691.0
2013-12-04,20 - 21,2226.0,4838.0,11487.0,1366.0,19917.0
2013-12-04,21 - 22,1900.0,4609.0,11682.0,1377.0,19568.0
2013-12-04,22 - 23,1701.0,3979.0,11659.0,1415.0,18754.0
2013-12-04,23 - 00,1482.0,3294.0,11571.0,1453.0,17799.0
2013-12-05,00 - 01,1253.0,2482.0,11425.0,1487.0,16647.0
2013-12-05,01 - 02,1160.0,2484.0,11448.0,1520.0,16612.0
2013-12-05,02 - 03,1159.0,2487.0,11472.0,1546.0,16665.0
2013-12-05,03 - 04,1183.0,2452.0,11484.0,1554.0,16673.0
2013-12-05,04 - 05,1109.0,2620.0,11473.0,1578.0,16779.0
2013-12-05,05 - 06,1309.0,3123.0,11445.0,1558.0,17435.0
2013-12-05,06 - 07,1705.0,4193.0,11455.0,1570.0,18923.0
2013-12-05,07 - 08,2623.0,5328.0,11505.0,1620.0,21076.0
2013-12-05,08 - 09,2830.0,5554.0,11496.0,1617.0,21497.0
2013-12-05,09 - 10,2721.0,5389.0,11401.0,1762.0,21273.0
2013-12-05,10 - 11,2510.0,5067.0,11319.0,1633.0,20529.0
2013-12-05,11 - 12,2368.0,4914.0,11284.0,1645.0,20211.0
2013-12-05,12 - 13,2304.0,4817.0,11273.0,1645.0,20039.0
2013-12-05,13 - 14,2411.0,5238.0,11451.0,1652.0,20752.0
2013-12-05,14 - 15,2466.0,5326.0,11571.0,1666.0,21029.0
