"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 06, 2017","2,554.52","2,539.45","2,557.56","2,526.66","-","-0.28%"
"Apr 05, 2017","2,561.77","2,554.98","2,561.77","2,546.14","-","0.79%"
"Apr 04, 2017","2,541.72","2,556.69","2,559.43","2,540.94","-","-0.80%"
"Apr 03, 2017","2,562.21","2,548.65","2,570.88","2,548.65","-","0.69%"
"Mar 31, 2017","2,544.75","2,560.36","2,560.36","2,536.32","-","-0.44%"
"Mar 30, 2017","2,555.91","2,549.82","2,555.91","2,542.41","-","0.73%"
"Mar 29, 2017","2,537.46","2,543.48","2,545.08","2,529.03","-","0.37%"
"Mar 28, 2017","2,528.10","2,524.74","2,529.08","2,504.17","-","0.89%"
"Mar 27, 2017","2,505.90","2,544.98","2,544.98","2,497.07","-","-1.76%"
"Mar 24, 2017","2,550.86","2,552.70","2,556.25","2,545.49","-","-0.03%"
"Mar 23, 2017","2,551.70","2,553.61","2,557.88","2,538.71","-","-0.18%"
"Mar 22, 2017","2,556.26","2,564.20","2,567.21","2,547.20","-","-1.32%"
"Mar 21, 2017","2,590.34","2,600.55","2,608.05","2,587.61","-","0.04%"
"Mar 20, 2017","2,589.21","2,591.18","2,595.58","2,582.92","-","-0.06%"
"Mar 17, 2017","2,590.70","2,589.81","2,604.16","2,587.18","-","0.14%"
"Mar 16, 2017","2,587.01","2,582.59","2,603.26","2,580.89","-","0.92%"
