"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 17, 2014","1,229.05","1,225.07","1,232.13","1,214.54","-","0.49%"
"Nov 14, 2014","1,223.02","1,212.57","1,226.08","1,212.39","-","0.52%"
"Nov 13, 2014","1,216.66","1,210.91","1,222.48","1,205.69","-","-0.08%"
"Nov 12, 2014","1,217.68","1,213.64","1,224.53","1,212.30","-","-0.02%"
"Nov 11, 2014","1,217.91","1,192.65","1,220.31","1,192.59","-","1.47%"
"Nov 10, 2014","1,200.23","1,192.04","1,214.08","1,192.01","-","1.36%"
"Nov 07, 2014","1,184.16","1,191.37","1,198.90","1,178.09","-","-0.68%"
"Nov 06, 2014","1,192.30","1,188.73","1,209.14","1,186.70","-","0.30%"
"Nov 05, 2014","1,188.73","1,164.96","1,189.48","1,164.96","-","1.52%"
"Nov 04, 2014","1,170.96","1,161.19","1,177.21","1,158.35","-","0.39%"
"Nov 03, 2014","1,166.46","1,176.62","1,181.84","1,159.56","-","-1.11%"
"Oct 31, 2014","1,179.59","1,168.78","1,182.23","1,161.07","-","0.99%"
"Oct 30, 2014","1,168.01","1,199.39","1,200.27","1,143.07","-","-3.87%"
"Oct 29, 2014","1,215.08","1,210.10","1,215.23","1,195.71","-","0.46%"
"Oct 28, 2014","1,209.57","1,192.85","1,210.22","1,192.75","-","1.65%"
"Oct 27, 2014","1,189.92","1,197.31","1,214.13","1,180.39","-","-0.45%"
"Oct 24, 2014","1,195.35","1,202.44","1,206.95","1,190.19","-","-0.69%"
"Oct 23, 2014","1,203.68","1,192.07","1,211.20","1,170.58","-","0.72%"
"Oct 22, 2014","1,195.13","1,167.12","1,195.50","1,158.39","-","2.37%"
"Oct 21, 2014","1,167.45","1,150.71","1,173.18","1,145.46","-","1.97%"
"Oct 20, 2014","1,144.86","1,142.90","1,149.32","1,134.52","-","0.29%"
"Oct 17, 2014","1,141.51","1,115.18","1,146.81","1,115.18","-","2.67%"
"Oct 16, 2014","1,111.78","1,151.02","1,169.95","1,095.73","-","-3.10%"
"Oct 15, 2014","1,147.37","1,170.77","1,180.34","1,146.67","-","-2.35%"
"Oct 14, 2014","1,174.96","1,155.08","1,179.82","1,154.27","-","1.99%"
"Oct 13, 2014","1,151.98","1,165.18","1,167.80","1,143.84","-","-0.97%"
"Oct 10, 2014","1,163.30","1,174.75","1,179.91","1,145.66","-","-1.71%"
"Oct 09, 2014","1,183.51","1,215.28","1,229.95","1,179.53","-","-1.92%"
"Oct 08, 2014","1,206.71","1,202.96","1,210.14","1,180.78","-","0.38%"
"Oct 07, 2014","1,202.14","1,225.62","1,225.62","1,194.37","-","-1.56%"
"Oct 06, 2014","1,221.17","1,213.36","1,224.93","1,211.04","-","0.76%"
"Oct 03, 2014","1,211.96","1,224.34","1,240.54","1,208.06","-","-0.92%"
"Oct 02, 2014","1,223.25","1,270.08","1,270.16","1,221.02","-","-3.52%"
"Oct 01, 2014","1,267.84","1,278.53","1,284.77","1,266.55","-","-1.05%"
"Sep 30, 2014","1,281.23","1,267.36","1,282.57","1,265.49","-","1.36%"
"Sep 29, 2014","1,264.03","1,262.68","1,273.23","1,257.91","-","-0.02%"
"Sep 26, 2014","1,264.28","1,266.74","1,271.58","1,256.82","-","-0.26%"
"Sep 25, 2014","1,267.62","1,273.60","1,284.35","1,265.23","-","-1.07%"
"Sep 24, 2014","1,281.35","1,276.21","1,283.23","1,272.57","-","0.33%"
"Sep 23, 2014","1,277.09","1,295.46","1,298.76","1,276.43","-","-1.24%"
"Sep 22, 2014","1,293.16","1,293.51","1,303.41","1,287.60","-","0.32%"
"Sep 19, 2014","1,289.06","1,282.98","1,297.12","1,281.57","-","0.37%"
"Sep 18, 2014","1,284.34","1,257.98","1,285.46","1,257.98","-","1.91%"
"Sep 17, 2014","1,260.24","1,254.86","1,269.95","1,254.28","-","0.58%"
"Sep 16, 2014","1,253.03","1,249.95","1,259.68","1,248.99","-","0.24%"
"Sep 15, 2014","1,250.08","1,248.25","1,260.34","1,245.89","-","0.27%"
"Sep 12, 2014","1,246.74","1,232.11","1,248.24","1,231.74","-","1.04%"
"Sep 11, 2014","1,233.91","1,235.38","1,241.75","1,229.91","-","-0.13%"
"Sep 10, 2014","1,235.54","1,223.60","1,236.59","1,218.32","-","1.06%"
"Sep 09, 2014","1,222.64","1,235.69","1,240.21","1,222.30","-","-1.43%"
"Sep 08, 2014","1,240.35","1,232.82","1,240.91","1,228.34","-","0.36%"
"Sep 05, 2014","1,235.94","1,261.21","1,262.96","1,235.15","-","-2.15%"
"Sep 04, 2014","1,263.16","1,260.51","1,269.53","1,252.04","-","0.25%"
