"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 29, 2016","367.53","367.53","367.53","367.53","-","-1.21%"
"Apr 28, 2016","372.04","372.04","372.04","372.04","-","0.90%"
"Apr 27, 2016","368.71","368.71","368.71","368.71","-","1.51%"
"Apr 26, 2016","363.23","363.23","363.23","363.23","-","0.32%"
"Apr 25, 2016","362.07","362.07","362.07","362.07","-","-0.80%"
"Apr 22, 2016","365.00","365.00","365.00","365.00","-","-0.80%"
"Apr 21, 2016","367.93","367.93","367.93","367.93","-","0.58%"
"Apr 20, 2016","365.81","365.81","365.81","365.81","-","0.45%"
"Apr 19, 2016","364.18","364.18","364.18","364.18","-","2.26%"
"Apr 18, 2016","356.14","356.14","356.14","356.14","-","0.12%"
"Apr 15, 2016","355.70","355.70","355.70","355.70","-","-1.19%"
"Apr 14, 2016","359.98","359.98","359.98","359.98","-","-0.15%"
"Apr 13, 2016","360.52","360.52","360.52","360.52","-","3.19%"
"Apr 12, 2016","349.37","349.37","349.37","349.37","-","0.60%"
"Apr 11, 2016","347.28","347.28","347.28","347.28","-","1.11%"
"Apr 08, 2016","343.48","343.48","343.48","343.48","-","0.90%"
"Apr 07, 2016","340.41","340.41","340.41","340.41","-","-0.41%"
"Apr 06, 2016","341.81","341.81","341.81","341.81","-","0.36%"
"Apr 05, 2016","340.58","340.58","340.58","340.58","-","-1.32%"
"Apr 04, 2016","345.14","345.14","345.14","345.14","-","-0.54%"
"Apr 01, 2016","347.02","347.02","347.02","347.02","-","-1.70%"
"Mar 31, 2016","353.02","353.02","353.02","353.02","-","-1.46%"
"Mar 30, 2016","358.25","358.25","358.25","358.25","-","2.81%"
"Mar 29, 2016","348.45","348.45","348.45","348.45","-","-2.98%"
"Mar 28, 2016","359.17","359.17","359.17","359.17","-","-0.07%"
"Mar 25, 2016","359.42","359.42","359.42","359.42","-","0.00%"
"Mar 24, 2016","359.42","359.42","359.42","359.42","-","-0.02%"
"Mar 23, 2016","359.49","359.49","359.49","359.49","-","-0.83%"
"Mar 22, 2016","362.51","362.51","362.51","362.51","-","0.15%"
"Mar 21, 2016","361.95","361.95","361.95","361.95","-","-0.45%"
"Mar 18, 2016","363.60","363.60","363.60","363.60","-","0.71%"
"Mar 17, 2016","361.04","361.04","361.04","361.04","-","0.10%"
"Mar 16, 2016","360.67","360.67","360.67","360.67","-","0.66%"
"Mar 15, 2016","358.30","358.30","358.30","358.30","-","-1.34%"
"Mar 14, 2016","363.16","363.16","363.16","363.16","-","0.72%"
"Mar 11, 2016","360.56","360.56","360.56","360.56","-","0.66%"
"Mar 10, 2016","358.18","358.18","358.18","358.18","-","-0.49%"
"Mar 09, 2016","359.94","359.94","359.94","359.94","-","-0.61%"
"Mar 08, 2016","362.16","362.16","362.16","362.16","-","-0.32%"
"Mar 07, 2016","363.32","363.32","363.32","363.32","-","0.24%"
"Mar 04, 2016","362.45","362.45","362.45","362.45","-","2.49%"
"Mar 03, 2016","353.63","353.63","353.63","353.63","-","0.93%"
"Mar 02, 2016","350.38","350.38","350.38","350.38","-","-0.57%"
"Mar 01, 2016","352.39","352.39","352.39","352.39","-","0.61%"
"Feb 29, 2016","350.24","350.24","350.24","350.24","-","1.20%"
"Feb 26, 2016","346.09","346.09","346.09","346.09","-","1.95%"
"Feb 25, 2016","339.48","339.48","339.48","339.48","-","2.21%"
"Feb 24, 2016","332.13","332.13","332.13","332.13","-","-3.17%"
"Feb 23, 2016","343.00","343.00","343.00","343.00","-","-0.71%"
"Feb 22, 2016","345.47","345.47","345.47","345.47","-","3.01%"
"Feb 19, 2016","335.37","335.37","335.37","335.37","-","-1.74%"
"Feb 18, 2016","341.32","341.32","341.32","341.32","-","0.61%"
"Feb 17, 2016","339.24","339.24","339.24","339.24","-","4.19%"
"Feb 16, 2016","325.60","325.60","325.60","325.60","-","-1.48%"
"Feb 15, 2016","330.48","330.48","330.48","330.48","-","3.37%"
"Feb 12, 2016","319.70","319.70","319.70","319.70","-","1.51%"
"Feb 11, 2016","314.94","314.94","314.94","314.94","-","-3.18%"
"Feb 10, 2016","325.29","325.29","325.29","325.29","-","-0.64%"
"Feb 09, 2016","327.37","327.37","327.37","327.37","-","-1.11%"
"Feb 08, 2016","331.05","331.05","331.05","331.05","-","-4.23%"
"Feb 05, 2016","345.66","345.66","345.66","345.66","-","1.44%"
"Feb 04, 2016","340.75","340.75","340.75","340.75","-","2.77%"
"Feb 03, 2016","331.55","331.55","331.55","331.55","-","0.32%"
"Feb 02, 2016","330.49","330.49","330.49","330.49","-","-2.91%"
"Feb 01, 2016","340.38","340.38","340.38","340.38","-","-1.15%"
"Jan 29, 2016","344.35","344.35","344.35","344.35","-","1.38%"
"Jan 28, 2016","339.67","339.67","339.67","339.67","-","1.59%"
"Jan 27, 2016","334.36","334.36","334.36","334.36","-","-0.65%"
"Jan 26, 2016","336.54","336.54","336.54","336.54","-","1.02%"
"Jan 25, 2016","333.14","333.14","333.14","333.14","-","-1.19%"
"Jan 22, 2016","337.16","337.16","337.16","337.16","-","5.18%"
"Jan 21, 2016","320.54","320.54","320.54","320.54","-","2.61%"
"Jan 20, 2016","312.40","312.40","312.40","312.40","-","-5.07%"
"Jan 19, 2016","329.08","329.08","329.08","329.08","-","2.62%"
"Jan 18, 2016","320.69","320.69","320.69","320.69","-","-1.13%"
"Jan 15, 2016","324.36","324.36","324.36","324.36","-","-1.43%"
"Jan 14, 2016","329.06","329.06","329.06","329.06","-","-2.08%"
"Jan 13, 2016","336.05","336.05","336.05","336.05","-","0.34%"
"Jan 12, 2016","334.91","334.91","334.91","334.91","-","-0.42%"
"Jan 11, 2016","336.31","336.31","336.31","336.31","-","-1.80%"
"Jan 08, 2016","342.49","342.49","342.49","342.49","-","-0.36%"
"Jan 07, 2016","343.74","343.74","343.74","343.74","-","-2.90%"
"Jan 06, 2016","354.01","354.01","354.01","354.01","-","-1.48%"
"Jan 05, 2016","359.33","359.33","359.33","359.33","-","-1.95%"
"Jan 04, 2016","366.48","366.48","366.48","366.48","-","-1.32%"
"Jan 01, 2016","371.38","371.38","371.38","371.38","-","0.00%"
"Dec 31, 2015","371.38","371.38","371.38","371.38","-","0.05%"
"Dec 30, 2015","371.19","371.19","371.19","371.19","-","-0.07%"
"Dec 29, 2015","371.44","371.44","371.44","371.44","-","1.15%"
"Dec 28, 2015","367.20","367.20","367.20","367.20","-","-0.71%"
"Dec 25, 2015","369.84","369.84","369.84","369.84","-","0.00%"
"Dec 24, 2015","369.84","369.84","369.84","369.84","-","0.01%"
"Dec 23, 2015","369.79","369.79","369.79","369.79","-","3.13%"
"Dec 22, 2015","358.56","358.56","358.56","358.56","-","-0.31%"
